conv_id,utterance_idx,context,prompt,speaker_idx,utterance,selfeval,tags,
hit:474_conv:948,3,sad,When my daughter got her first cat_comma_ it only lived with us a few weeks until it was hit by a car.,154,It was the first time he had gotten outside and he didn't come back that night. He was hit by a car. :(,5|5|5_5|5|5,,
hit:474_conv:948,4,sad,When my daughter got her first cat_comma_ it only lived with us a few weeks until it was hit by a car.,160,So sad!  I am sorry.  Don't feel too bad its natural for them to want to be outside.,5|5|5_5|5|5,,Was it any good?|Hope u will not indulge in such act like theft again?|oh that is awesome! its so nice to get money in a lumpsum|I didn't know that about softer wheels! Maybe in the future you can change to those.|Awful! did you complaint?|I can imagine. Maybe it'll morph into a Super Saiyan poo or something.|Are you taking protein?|Haha!  Awkward.  What did you do?  Did you hurry up and get out of there?|thats cool of you |What possibilities do you speak of?|that must have been an explosion and a half_comma_ did  you clean it up?|I can imagine. When I was in the hospital with my 3 year old they lost all his vitals as well. Kids like to keep us on our toes from the start!|Wow you are lucky to have someone so thoughtful. I bet you were feeling great.|Good for you! I wish more people were like this_comma_ unlike my ex! |I love butterflies because of the colors. What color was the butterfly?|ohhh cute!! i am so happy for you_comma_ smart boy!|Dear god.. I hope you are alright my friend!|You are so lucky to be talented enough to achieve such an honor. Was it as wonderful as you had imagined it would be?|It will help eventually|Oh god. Was it big?|That was really nice!  What a wonderful surprise!  This act of kindness helps to restore my faith in humanity.|oh wow. Do you know whether it will be a boy or girl yet?|I've never imagined something like that before. Where did you see this?|That really stinks! Don't worry too much though_comma_ things will work out.|Do you live in the United States now?|That would be cool.  Hopefully the hard work will pay off|So what is the problem exactly?|Did you enjoy it?|I hope you did well on it.|I am happy for you! |What happened after your car crashed?|Thats great what is your favorite meal?|well dang! that is very impressive! |Well at least you had a good time.  Did they do something nice for you after?|now thats some super news|Well_comma_ I'm sure he understands_comma_ and you shouldn't feel too bad_comma_ as long as you apologized you're fine.|That is pretty sad and heart-breaking to see kids in such situations|I'm sorry to hear that.  Hopefully something similar comes along sooner than later.|She sounds like a person with great ability. Great choice of friend.|Oh_comma_ how did it go?|That is great! My B.S. ( I always hate saying that because I have to say I have my BS in psychology) is in Psychology.|So did it result in a brawl?|Do you feel any less nervous?  Job interviews are always nerve-wracking |Actually that has happened to me_comma_ during Thanksgiving|aww that's amazing_comma_ i am going on vacation next week and i can't wait|Oh_comma_ I see what you are saying!  Did he get upset about it?  And you never know_comma_ he could turn it around next year and blow you away!|That's an important job though!  You're keeping things running smoothly for that business to thrive.  I'm so happy for you.  Money is tight for me so when I hear someone getting a bonus...it just makes me so happy for them to get that added chunk of money!|Take some medication with you just in case.|Definitely_comma_ especially when you get really hungry at night. I love a good drive thru|So sad!  I am sorry.  Don't feel too bad its natural for them to want to be outside.|Oh no!  What happened to it?|Hey_comma_ I just had that one! What do you have planned?|Why didn't you say anything?|I'm very sorry for your loss. Thinking about and remember all of your good memories with her may help.|It should be harder to get a license than it is.|Well_comma_ it is never too late my friend.. pursue your dreams :)|oh that's too bad_comma_ what did you end up doing|I see_comma_ you must have felt hopeful|i would feel terrible to thats really bad_comma_ you should just tell her and change! |Getting through it can only make your relationshipi stronger though|Interesting_comma_ are you feeling OK having less bonding time?|Oh wow.  How did she do?|That's excellent! Is it a done deal yet?|Oh I'm sorry_comma_ I hope you get the help that you need.|Oh that sucks :( Maybe organize the socks better?|All is well that ends well_comma_ especially with family they gotta give ya do overs.|Me too! Have you ever been to one of them races?|I'm not sure I feel comfortable telling you as we just met.|That's ridiculous.  I was going to see who might have helped you.  I'm so glad your friend helped.  Hope you had a great time!|That is how it goes_comma_ sometimes you can just figure them out immediately|Holy cow that's awesome!  That's gonna be a fun 10 days!|Don't sweat it man. There is plenty of fish in the sea anyways.|Did you get her something special?|I suppose when you feel tired_comma_ anything can feel relaxing|What kind of car is it? |I know right_comma_ planes make me nervous.|And don't forget how many years they have to study in order to get a license for surgery|Okay_comma_ I am glad that they were not angry. and I am sure they knew it was unintentional so don't feel too guilty about it. :) |wow that's so motivating_comma_ thanks for that i really needed to hear that|i'm sure he's cool as a cucumber while you are a nervous wreck. it will be fine.|Absolutely. Although the world isn't so black and white. Sometimes a person may have to steal to survive. Is it really wrong then?|I've heard some people place theirs in a bowl near the front door as soon as they come home_comma_ or they stick it in the fridge with their lunch.. silly things to make sure they can keep it together.|OMG that's amazing_comma_ good on him! you must be so proud|I lost my hearing for a few hours after though_comma_ but other than that it was a wonderful experience.|Hope you had good time after your work!|Ut oh.. what happened?|That's awful! Sounds like it might have caused you some trauma unfortunately.|and what happened?|I can understand that. Do you try to find ways to fill your time while you're waiting?|Nice_comma_ what program are you running|Oh no! How sad! Did you ever find him?|that is not good_comma_ you should try to find an activity for when you are alone|What was brutal?|no no_comma_ dont|It is good to dream. Dreams can come true. :)|I would also cry with you!|That is nice of you. What did you do?|Oh no! It happens to the best of us :) Have you talked to her about it when you remembered?|That's great. It's nice when we get some peaceful time for ourselves.|That is fantastic. Any good new lately?
hit:474_conv:948,5,sad,When my daughter got her first cat_comma_ it only lived with us a few weeks until it was hit by a car.,154,Thank you. I appreciate that. ,5|5|5_5|5|5,,
hit:476_conv:952,1,caring,My dog is getting really old and I'm afraid to lose her. I care about her so much.,169,I'm sorry to hear that. I had a dog die once too.,4|4|5_4|3|4,,
hit:476_conv:952,2,caring,My dog is getting really old and I'm afraid to lose her. I care about her so much.,166,it is so sad to know but my mother is rather sick of flu and not dying ,4|4|5_4|3|4,,That is good. You have a good heart|What kind of illness occurs if food is cross contaminated? I'm so sorry this happens to you.|I have never been married_comma_ so i cant imagine_comma_  but I would want to be with my spouse every moment of every day.|How great_comma_ I'm glad to hear that.|Dogs really are such great companions_comma_ what breed is she?|Nice_comma_ I guess the only times I was nervous to take a test was when I wasn't prepared_comma_ but there's only so much preparation you can do until you just have to trust your brain or whatever|OUCH. New car is cheaper than replacing the engine?|Don't give up on love.It the best feeling ever to experience. Wish you well.|How embarrassing! I did that one time when I was sleeping in my bed and I thought I got up and went to the bathroom to pee_comma_ but I did not go to the bathroom_comma_ I peed my pants in the bed. |I completely understand think of it as maybe they are not meant to be apart of your life_comma_ you will find some good friends just be patient. |I have too... to pay for food though. She told me that she would have paid if I asked but I am too proud.|Of course_comma_  do you feel prepared to do it then?|Oh I love seeing kids achieve things! Adorable. Good for her! :) |Oh wow haha that's not good|Ah that's terrible. I would be annoyed as well I think.|wow that was nice of her|Yes Jesus can save you if you ask him.  He always forgive.|You live and you learn_comma_ at least it was a petty crime and nothing serious!|I've always liked the idea of meditation_comma_ but I feel like it'd be hard. My mind is always racing!|just goes to show that people can be amazing. Just never give up_comma_ persistence is the key|I have something totally different. My boss is clueless to the world and have no business being a leader. |Nice what kind of car is it they purchased?|Actually that has happened to me_comma_ during Thanksgiving|I can hear the sigh of relief in your voice. I bet your anxious about what the next chapter will be. |Oh yeah! I love chocolate anything! But grandmas cooking is always the best of all!|It is an excellent opportunity_comma_ to know other people and places_comma_ to open up to the possibility_comma_ I assure you that it will go to you very well|You must really love that dip to have that much of a reaction to the loss of it.|Holy hell_comma_ that must have been scary! Did you see it happen?|Oh no! What happened?|I agree!  Things look really good going forward.|Did you hurt yourself? |When is the last time you seen them?|He probably forgot about it already.|That's great. It sounds like a very good situation to be in.|Ah_comma_ that sounds fantastic! Which ocean will you be enjoying?|That is pretty disgusting! Did it look like poo coming out again?|That is really great.  You don't find too many people willing to help others financially.  Do you have a really good job?|Aww_comma_ that was sweet of her. Does she do that often for you?|I'm sure you studied hard and should be proud of that! I'm positive you nailed it.|Ah same here. If only we had more holidays in a year!|Did you have a severe diarreia or something?|Nice.. what type of ticket.. Monopoly?  Price is Right?  Scrabble?  Bingo?|I think we never really know what is going on inside people's mind. Celebrities like Anthony and Robin Williams seems to live a good life_comma_ but in reality_comma_ they are suffering.|Oh_comma_ disgusting.|Did that person betrayed you in any way?|Ooh_comma_ very nice suprize!|Well_comma_ that is just terrible.  I hate it when companies jerk you around like that.  I hope you will be able to reschedule it_comma_ although I know that wouldn't make up for the frustration.|Oh thats great_comma_ what are the animals?|Oh my god_comma_ that's excellent! Congrats!|Okay_comma_ I see. That must be hard.|And just think about how much you're saving on shampoo and conditioner!|They are bad now too_comma_ they are so annoying|You can always sell them as well. I live in Amish country in PA and the Amish sell blankets for hundreds of dollars each.|It is a wonderful thing that you have someone to share your life with.|Oh my gosh_comma_ so tiny. I'm hoping since he was released from the hospital he is doing well now?|That's an awesome_comma_ very adult thing to do!  Congrats!|Wow! I better! I Stopped at Associates of General Studies_comma_ because I wanted to be a mom more. So that is a HUGE step for you! |thats good of you|i hope you get that call soon!|it is so sad to know but my mother is rather sick of flu and not dying |did you find it ?|Oh no!  That's such a shame.  Did you go to the principal?|I know it must be overwhelming you but coming from someone that is fighting chronic epstein barr virus and Lupus_comma_ it will change your life.  Check out HIV and going vegan on youtube and thebody_comma_com and so many other resources.  You might be able to reverse it and it wouldn't even be a concern for having kids.  You take care and have hope!|Disgusting. Was it the flying variety?|Just barely older than my son. I can definitely understand that.|Ah_comma_ gotcha. It's good to see that you tried and that you care that much. Most people are too lazy or scared to compete in things_comma_ myself included. I hope you continue to do the things that make you competitive and interested.|He deserved that_comma_ I think.|That is awesome! It is for running?|That sounds quite scary!  Did everything turn out OK?|Nice do you still keep in touch with her|That's annoying_comma_ I hate how little attention most other drivers pay on the road.|Sounds like a nice little place. I am glad you two have that spot to share.|Wow. I would love to see something like that|Unfortunately_comma_ I have very little discipline. I'm probably too addicted to carbs to get fit very quickly. |You should spend time with her whilst you can. My mum died and I wish I had been with her more.|you are right. But hey people just do what they want to!!|Well_comma_ sometimes people are busy and don't have the time to check emails|Oh no! That must be so frustrating being in a foreign country|You sound a lot like my husband. He is really into going to the gym. Life isnt right if he doesnt get gym time.|aweeee that is pretty cute.|Did you guys get to eat the cake?|Oh that is great! I've heard that exercise can really help mentally and physically!|That is pretty scary. Did you find out where it came from?|Well whatever went wrong_comma_ I hope it can be fixed somehow.|true! Do you just swim or you do some water aerobics?|Be positive. Don't deviate your mind while driving. Concentrate completely on driving. You can.|You can't! Sounds like a wonderful morning!|Hahahaa_comma_ its not easy though_comma_ I would have done same|Some people DO die from choking_comma_ be safe!|Lucky you! That is rare. Maybe one day people will think of you like that?|Oh no_comma_ have you been able to calm yourself down?|Maybe check your local animal shelters? Sometimes they are taken there by people who find them. |Wow! A 20 foot boat_comma_ that must be amazing to take out on the lake! How much did it cost you?|Didn't that game come out a few months ago? I got it shortly after I released and I wasn't very impressed. It wasn't a bad game_comma_ but it certainly was not the best game.|Hahaha_comma_ yes we women don't want to get the men angry. But clothes are so expensive these days. We just want to look good for our men.|Oh! I am so happy for you. Congratulations. What was the job?|I understand. I am think the same thing. What is your health issue?|Oh god.. sorry.. How are you holding up?|You sound like you're embracing life!|Nice! Must have made you really happy to see so many different places.
hit:476_conv:952,3,caring,My dog is getting really old and I'm afraid to lose her. I care about her so much.,169,The flu sure makes it feel like you're dying haha,4|4|5_4|3|4,,
hit:476_conv:952,4,caring,My dog is getting really old and I'm afraid to lose her. I care about her so much.,166,Oh yes but it is not as bad and you cannot call it dying like in Cancer patient ,4|4|5_4|3|4,,"That sucks. What did you do?|i know it can be tough but maybe trying something new or outside your comfort zone might give you an enjoyable experience|Thats one way to get them. being a ""big girl"" is such an accomplishment|Is she staying with you ? |At least those things come in sets_comma_ so you can keep part of it?|did you find it ?|I am also a vegetarian and I love cooking Italian food.|Have you told them how you feel?|I'm so sorry for your loss! It's so hard to lose a parent.|I am sure she appreciated your visit before her passing. She must have felt loved.|That has happened to me several times|You should take her on a vacation_comma_ or something. She deserves it.|I probably wouldve cried|Yeah dogs are man's best friend.|People make mistakes_comma_ it happens. |That sounds exciting! Is he good at keeping secrets?|i bet a shocker indeed i like apples|I found lots of things to pass down when my grandmother passed. I think they passed down their hoarding to us lol|Damn! Every kid tells such innocent lies.. I bet your were embarassed|oh god_comma_ that sounds terrible|Oh wow that is a huge commitment! How did it go?|Border collie. She was great!|Yes that is true. You know there is peace in another place. He will always be remembered.|Oh no! How sad! Did you ever find him?|Dang_comma_ I hated that. At least it's not cow poop_comma_ that's worst. |Oh yes but it is not as bad and you cannot call it dying like in Cancer patient |That's fantastic that you get to see everyone again! I hope you have a great time catching up.|why? what happened to it? is it okay?|I'm sure you'll do great then!|What an annoyance!|Aw hopefully you never lose that picture!|Where was this?|Does anyone help you with the bills?|That's great. Takes a lot of dedication to be that prepared.|Sound like a Netflix weekend then. Hope you got a lot of work done.|Wow!  I didn't expect that answer from you!  That must have been a great surprise!|Like where you were born?|Aww_comma_ yeah I know what you mean. Dogs are so lovable. I also have a new pup myself. I got him a couple years ago|Oh wow! That's amazing_comma_ i'm sure that was a really touching moment!|That's awesome!  I love getting surprises!  |I bet that felt good to get out and experience that!|yea i can understand that|Sounds like quite an adventure for one semester! What was your favorite place?|Yeah more people should look at life like you do|Did you get arrested?|Why Thank you!|Okay_comma_ it wasn't just one_comma_ it was three: One cherry_comma_ and two grape. How anyone can eat just one at a time? Oh_comma_ the number of wrappers was also brought up. Like_comma_ I don't care if yuo bought them for the kids_comma_ I am part of this household as well. I tried to make it a teaching moment about how if you don't get the popsicles first someone else would_comma_ but I think my arguments have been falling on deaf ears for awhile now_comma_ lol|that sounds terrible! I hope everything gets sorted! Be positive |Well a good samaritan after all!  I'm sure you were embarrassed_comma_ but also glad that you didn't lose your purse!|Awesome! That had to be a great confidence boost for him! |I'm glad you guys had a good time. Are you planning another trip?|Sounds impressive_comma_ does he mainly play for fun or is he in competitions?|Nice_comma_ I wish I could get a pair of those shoes.|I agree. I think they think we don't care about our birthday so they don't care either. But they are wrong.|thats fair enough|That was so sweet of him! You're lucky to have such a sweet boyfriend|Getting through it can only make your relationshipi stronger though|Thats awesome. What did you guys do?|Excellent! Stay hydrated!|God works in mysterious ways|Well I wouldn't know lol|I bet you are_comma_ that's some pretty good foresight right there! Did you have to use it this past winter?|Oh well_comma_ it happens though_comma_ don't be too hard on people!|My brother just graduated and is on the job hunt_comma_ and he's described his experience as the same thing.. Seems like he has good interviews and they're receptive to him_comma_ but they don't really respond or give him an answer. Sorry to hear you guys go through that. Can't imagine how frustrating it is|That is good to hear. I wish you the best of luck with your new diet.|That is such a bummer. Why did you keep watching them?|How sad to lose a dog you love! Ta least she/he died of old age_comma_ she must be in doggy heaven.|That must of been pretty stressful. But did you get enough sleep?|I am glad to hear that!  What is happening with him?|That's pretty cool. I bet it's pretty difficult to do something like that.|Sounds wonderful!  I really want to take up gardening.  It would go with my new lifestyle I've adopted of eating plant based.  Do you have tips for a beginner?|Why did he leave you?|Who is supplying these snacks? |Don't worry. It will be okay. Flights are always safe|Better luck next time!  I love to scratch!|I can hear the sigh of relief in your voice. I bet your anxious about what the next chapter will be. |Hey_comma_ good for you! That takes stamina. What was the project?|I wish my siblings were like that. We should be more supportive and close like that|Well thats unfortunate. Hopefully you will be able to buy it soon. |Wow_comma_ that must've been hard to uproot your whole life. Are you happy about the move?|Wow_comma_ that is a really good club|That is so nice when family visits. It is so much fun! But yeah_comma_ it is a lot of work for sure. |Wow_comma_ is that true? That's pretty amazing! I'd say science should know about your dog.|You should go on a little date if you can. or to the movies!|How's your relationship now ?|That's really odd.  I wonder why they didn't have the courtesy to let you know that they'd lost interest or whatever the case may be.  To just cut off contact seems a little rude.|it is so sad to know but my mother is rather sick of flu and not dying |Oh that's great! Congratulations on your upcoming finish!|I am afraid to fly too.|i can just imagine. I wish There was something that I could do to help.|Yeah_comma_ people can be unpredictable sometimes|That's neat and sounds like a lot of fun!|Aha. What was the association?|That's great_comma_ what specifically has made it so good for you?|oh its hurts a little|Oh_comma_ I don't know why concerts make me feel a bit sentimental|Wow_comma_ yes_comma_ I always feel the same way! I would love to pass of grocery shopping to someone else.|8|That sucks. Do you know what caused the outage?|Wait_comma_ summers already over? Next summer?"
hit:476_conv:952,5,caring,My dog is getting really old and I'm afraid to lose her. I care about her so much.,169,Agreed_comma_ definitely not. I actually work in radiation oncology and see cancer every day at work.,4|4|5_4|3|4,,
hit:483_conv:966,1,disgusted,I once ate a raw oyster and got food poisoning. I've never felt so gross. ,169,Once I ate a raw oyster because my uncle offered me some and I contracted food poisoning. Things were coming out from both ends_comma_ so gross.,5|5|5_4|4|4,,
hit:483_conv:966,2,disgusted,I once ate a raw oyster and got food poisoning. I've never felt so gross. ,166,Did you get sick afterwards ,5|5|5_4|4|4,,How exciting! I hope everything goes as planned!|I'm not sure. What would you do?|I am sure you will find someone who will love you even more than your ex did soon.|I bet. I'm not a very confrontational person so I do everything I can to avoid places like that|Me too. I'm glad everytihng worked out in the end for you.|That is infair|Was the weather good?|That's too bad_comma_ you have to go out and make new friends.|What a sad way to go. If only he could have gotten help.|That must have been and intense and emotional moment for you.|Have you tried speaking with the post office?|That would take a miracle _comma_ or have some major money backing it.|That's good_comma_ school shopping is always stressful for me|I hear ya. Both sides are infected with this issue. |What will you do with it now?|Yeah_comma_ waiting for someone can be a real pain. |Congratulations to you both!  What's he going to study in college?|That is no good!  Did you manage to get on it?|They'll always have good memories of the beach.|That's great. It sounds like a very good situation to be in.|I'm the exact same way in the gym. Music is a huge motivator for me. One time my phone died while in the gym and the rest of the workout was so low energy.|As much as I hate they didn't go up in price for you_comma_ I'm so happy that you didn't overdo it.|Wow_comma_ is that true? That's pretty amazing! I'd say science should know about your dog.|Well_comma_ I'm really glad to hear she's recovered. Stomach bugs are awful - they really take their toll on you.|lol how do you feel about spiders?|Oh no! That's my greatest fear that people will tell my secrets|as you should|I agree. I think I am one of them_comma_ considering I gave my whole life savings to charity yesterday.|I've had that happen before. My cat is definitely more my wife's cat now. Does he still cuddle up with you?|Oh no_comma_ I am sure you can make it up to her|Yea for sure_comma_ I definitely learned that sometimes life just works in a funny way. When's the last time you have been really disappointed? |Ooh nice. That does sound like alot of fun. Do you guys play any sport while your there? |That's the best kind of day.|That is awesome! It is for running?|Sorry_comma_ something wrong with the chat interface|well the casino won! did you at least get some free drinks?|That is awesome_comma_ having a significant other and a good job can make a huge difference! |Well I'm glad for you! And for him! A new life is exciting|Awww_comma_ I totally know that feeling. I hate even going on vacation and not being able to bring my dog along. She is family!|That must be annoying for you_comma_ but I love cats.|Well it is good to have extra food on hand these days. You never know what major event can happen.|Aw_comma_ that's so nice of them! Was it fun?|Ah dang_comma_ well there's always next weekend!|I could chat with you all day! We have a lot in common- I feel the same way. Keep chatting? Poor rescue animals. |Oh no! Can you replace it?|Does he ask for money a lot or is this a first?|Aww_comma_ that is really sweet to hear|Understandable_comma_ i bet the had good budgeting skills and a nice job.|Sick. I hope it's as fun as it looks!|Oh the wait is terrible.  What type of job?|that could possibly indicate that you are a free creature! and you don't like to be caged! don't worry about it the dream_comma_ as they are only metaphorical|Why did you feel guilty? People really shouldn't drive drunk.|Things work out. It doesn't seem like it but they do.|It's good to stop and appreciate teh moment sometimes. |Oh no. That sounds really stressful!|How long ago did she die?|Well_comma_ that's a real tragedy.|You're a good guy. Did she take it well?|Why did yall break up?|That's the part that bothers me the most. When they just cut in front of you with no warning.|aww that's amazing_comma_ i am going on vacation next week and i can't wait|That's great! When will you find out?|Yeah_comma_ I'd be pretty scared too_comma_ but it's better to be upfront about it to get it off your chest|That's awesome_comma_ it's not easy to do that so kudos to you!|That sucks. Can you make it up to her somehow?|I can't even imagine. I've never lost anyone super close to me yet...|I'm so sorry for your loss_comma_ it isn't easy losing a pet. How are you doing?|Suck it up and get out there_comma_ it is the only way or you will end up very lonely.|That is a very long drive! How long will it take to get there?|Oh no! I've been there. How did it happen?|I do hate when the lights are off too|I see. I wish I had a partner and we could go to such places together too. Maybe some day hopefully|Awwww. that is so sweet! Details. Boy_comma_ girl_comma_ breed. |And who was right in this case?  Dis anyone turned it in?|Oh wow_comma_ I bet that was nice. Hopefully y'all had a good talk.|Yikes that sounds scary but overall good for the end results. How do you feel about it? |Oh that sucks :( Maybe organize the socks better?|I like scary movies as well so I know how addicting they can be.|Yes that sounds like a wonderful way to sleep.|Oh I am so sorry to hear that. Have you had it since it was a kitten?|Oh_comma_ that's even better. That's truly a friend you can rely on. You're very fortunate.|That is great that you have an awesome Mom!|that's a pretty long date! Where did you guys go?|That is embarassing_comma_ but a good story at least!|Oh yum. Not a terrible place to work!|Wow that is a great prize! Is she able to take anyone with her or is it just a ticket for one person? |Wow. Do you expect to win?|Oh no.  In those cases_comma_ it's either the best news or the worst news.|How old is she?|I'm sorry to hear that. Have you tried joining clubs or hanging out with people from work?|Oh wow_comma_ that can sure put a damper on things.|That is very true sadly|Are you okay?|Aw I understand that_comma_ I have gone through that myself and it's very hard. When did this happen? |The rap version?   Doesn't sound all that appealing to me.  Was it that good?|That's great! Congratulations! Is this your first child?|Well were pretty close in age|Did you get sick afterwards |Oh no. hy did you do it?|Toyota is a great choice
hit:483_conv:966,3,disgusted,I once ate a raw oyster and got food poisoning. I've never felt so gross. ,169,Extremely_comma_ but it passed after a day or so. Never consume raw shellfish_comma_ unless sushi because they properly prepare it,5|5|5_4|4|4,,
hit:483_conv:966,4,disgusted,I once ate a raw oyster and got food poisoning. I've never felt so gross. ,166,i do not think sushi is that good too. The best option is to stop eating them in any form of food,5|5|5_4|4|4,,Put what word ? You mean published the info?|Haha good! I'm glad that one went well.|Oh wow_comma_ maybe he can get a scholarship! I know some colleges now offer bowling athletic programs.|Yeah_comma_ I can understand that.... But it probably would have been best to invite her anyway_comma_ just in case.|Just don't over do_comma_ you have to enjoy being a parent_comma_ that's a key to happy kids.|That's not nice of them_comma_ are they meaning to be rude?|Yeah_comma_ and so little you can actually care on instead of checking.|Was he upset?|I am the same.. woke up at 6 for no reason|Do you find the home buying experience worth it?|I respect that_comma_ I think it shows character and honor. I'm hoping something rewarding comes your way.|Do you have any kids?|Dang.  Please don't blame yourself.|Oh yeah that sounds very relaxing! I hope it was good weather for you all! |Nothing like taking it out on the weights and gaining the muscles in return! |I wish my siblings were like that. We should be more supportive and close like that|Sorry to hear that!|Oh yeah? Did you go give it a try?|It's always hard to go through that. That's why I'm wary of having any pets|Well it will be over soon|Damn well_comma_ he's gonna have to learn some boundaries with that.|Was it a large amount?|I'm glad you're okay.  Did you have the baby yet??|i do not think sushi is that good too. The best option is to stop eating them in any form of food|Did you get sick afterwards |What a bad doggie... hopefully they don't do it again|Like where you were born?|That is great_comma_ Why does he travel so much?|Well then I dont blame you. I would have done the same thing|Yeah_comma_ me either. Hopefully they regret what they did and are able to learn something from this.|Does he get any nights off?|Oh interesting! Kind of like pokemon cards>?|I hope you got it.|I can understand that_comma_ I think I would be a mess too.|Nice what kind of car is it they purchased?|I understand those kind of situation could scarry.|Were you afraid of heights and high speeds?|Uhoh. Hopefully you were able to stick to your diet throughout the week_comma_ though. One off day ain't so bad. |Well deserved! I hope she enjoys it to the fullest!|What didn't she like?|Yeah schools definitely start things younger now. Kindergarten used to be voluntary back in the day!|That's good to have something in common. Make the memories.|Sorry buddy.. hopefully she is at a better place|I love that. Lots of new friends_comma_ haha|Indeed you are I am proud of her as well.|What subject is it?|That's how we have our cat also - how funny!  They are just irrestible at some point aren't they?|Maybe I will try that. Do you think it will work?|Good_comma_ I hope you make the ends meet|Great to hear that.I hope you enjoy your new life.|I'm so sorry.  I know you must've felt helpless but coming from a wife's perspective; I would know my husband couldn't be right next to me but his words and love make all the difference. |I haven't heard of it|Always do the same what? What is perfect?|Yeah_comma_ i know that feeling. how did you handle it?|I guess he wanted to be available if she needed him.|Congrats! What gender did your child end up being?|Of course! Your dad is very trustworthy.|Same thing happens to me. I sometimes faint at the sight of a needle! Its good that your experience went well! Now you wont be nervous anymore. |That's nice of her! It's always good to have friends to fall on|That is all that matters_comma_ its about the love.|I know it's hard to build the confidence needed to do something like that_comma_ but you don't want to keep them to yourself. If you really think she is the woman of your dreams then you have to try|Oh my_comma_ did it make you emotional?|Good job! Maybe you will get a promotion too!|Wow_comma_ check out Mr. Moneybags over here! That must have been a real thrill though.|Oh_comma_ my dog did that_comma_ too! I don't know how they think it's a tasty morsel...so gross!!|I am so amazed by her! |i bet it does bud_comma_ I know the feeling. So how do you deal with it|Teaching little humans will be such a joy. I really hope you enjoy it!|Who is hamilton?|That is nice of her!|I bet_comma_ although with chinese you can eat it again in an hour or so.|Dear god.. I hope you are alright my friend!|That's how it goes. I usually consider the money as a lost cause when lending to friends.|Wow_comma_ that is really messed up. Did you end up leaving them?|Wow! That's impressive and a lasting skill for your child to develop.|Yeah you thought ahead_comma_ me not so much. Our house was fine but a HUGE mess to clean up in the yard and no power for 2 days. I hope your house was ok too!|I am happy for you then|people change over time_comma_ is she thinking of coming back ?|Well_comma_ we all want to work from home but it takes a lot of work and sweat to make that a reality for most of us|I can imagine. Maybe it'll morph into a Super Saiyan poo or something.|Lol. exactly how I feel|I am so sorry to hear that. It can't be easy for you and your family.|Yes_comma_ some people call it fate.|That test seems so hard. I probably couldn't even pass it. How did you do?|I am sure she did|haha.. i feel you. my mom feels the same way|No way! Congrats! I'm having twins sometime this coming week|ick. |That is really awesome! Im glad it all worked out for you!|I know it's hard_comma_ but practice makes perfect! Keep trying and I am sure you will get it!|I know the feeling.|Oh me too. I'm not a driver but that is so annoying.|How awful! Please tell me you can laugh a little about it now?|How does that make you feel ?|Where are you going?|Oh My Goodness! How wonderful!!!! That is so awesome! Congratulations. |Awesome! What type of music?|Thats horrible.|I figure your son is pretty happy as well.|Puppy's are the best. I love puppies!
hit:483_conv:966,5,disgusted,I once ate a raw oyster and got food poisoning. I've never felt so gross. ,169,You don't care for sushi that much?,5|5|5_4|4|4,,
hit:492_conv:985,1,surprised,One time my friend played a prank on me where he acted dead. I came down stairs and there was a red substance on the ground near his head_comma_ but it was just ketchup!,64,I recently had a prank played on me. My friend pretended to be dead and used ketchup as a prop!,5|5|5_3|3|3,,
